Country,Access to electricity (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)","Contributing family workers, total (% of total employment) (modeled ILO estimate)",Depth of credit information index (0=low to 8=high),"Employers, female (% of female employment) (modeled ILO estimate)","Employers, male (% of male employment) (modeled ILO estimate)","Employers, total (% of total employment) (modeled ILO estimate)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Employment in industry (% of total employment) (modeled ILO estimate),"Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in industry, male (% of male employment) (modeled ILO estimate)",Employment in services (% of total employment) (modeled ILO estimate),"Employment in services, female (% of female employment) (modeled ILO estimate)","Employment in services, male (% of male employment) (modeled ILO estimate)",Export value index (2000 = 100),Export volume index (2000 = 100),"Fertility rate, total (births per woman)",Fixed broadband Internet subscribers (per 100 people),GDP growth (annual %),GDP per capita (constant 2005 US$),"GDP per capita, PPP (constant 2011 international $)",Individuals using the Internet (% of population),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force, total","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)",Mobile cellular subscriptions (per 100 people),"Own-account workers, female (% of female employment) (modeled ILO estimate)","Own-account workers, male (% of male employment) (modeled ILO estimate)","Own-account workers, total (% of male employment) (modeled ILO estimate)",Population ages 0-14 (% of total),"Population ages 0-14, total",Population ages 15-64 (% of total),"Population ages 15-64, total",Population ages 65 and above (% of total),"Population ages 65 and above, total",Population density (people per sq. km of land area),Population growth (annual %),"Population, total",Private credit bureau coverage (% of adults),Public credit registry coverage (% of adults),Rural population,Rural population (% of total population),"Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)","Self-employed, total (% of total employment) (modeled ILO estimate)",Tax payments (number),Telephone lines (per 100 people),Time required to enforce a contract (days),Time required to start a business (days),Time to prepare and pay taxes (hours),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",Urban population,Urban population (% of total),"Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","Net trade in goods and services (BoP, current US$)"
Moldova,100.0,22.6952,35.2138915800473,2.09100008010864,1.80200004577637,1.94599997997284,6.0,0.257999986410141,1.46599996089935,0.864000022411346,33.6959991455078,30.3059997558594,37.0660018920898,17.1429996490479,11.9930000305176,22.2609996795654,49.1599998474121,57.701000213623,40.6730003356934,433.3262712,457.3441166,1.241,13.7304636309713,4.49999996561689,2070.63437234331,4963.39834391968,70.9999991066624,39.9749984741211,45.931999206543,42.7960014343262,1281176.0,75.895,67.334,93.3215719350243,19.2259998321533,34.2680015563965,26.7709999084473,15.7173549761455,558273.0,73.9568943602436,2626915.0,10.3257506636109,366766.0,123.731285052426,-0.0606242970008353,3551954.0,11.4,0.0,2041983.0,57.489,21.576000213623,37.5349998474121,29.5809993743896,10.0,28.8522192290487,585.0,6.0,181.0,2.88499999046326,5.43300008773804,4.17999982833862,11.6960000991821,10.875,11.2349996566772,1509971.0,42.511,21.3169999122619,36.0700016021729,28.7169998884201,78.4240036010742,62.4650001525879,70.4189987182617,-1858100000.0
Mauritania,41.6521072387695,80.5032,76.1267189789361,9.62199974060059,4.62099981307983,6.13700008392334,3.0,1.49800002574921,3.79999995231628,3.10199999809265,76.1429977416992,84.3850021362305,72.4789962768555,7.23799991607666,3.60999989509583,8.85099983215332,16.6180000305176,12.0059995651245,18.6700000762939,394.5517256,178.7699502,4.674,0.247406544218136,1.99999906234294,1296.00740028339,3572.28039224539,18.0,30.9589996337891,67.7969970703125,49.4109992980957,1272883.0,64.745,61.737,84.0306178676769,42.9850006103516,37.0670013427734,38.8600006103516,40.1045752424194,1724905.0,56.7773024897827,2442002.0,3.118122267798,134111.0,4.17290967303774,2.7980601250792,4301018.0,0.0,6.6,2066123.0,48.038,54.1049995422363,45.4879989624023,48.0999984741211,45.0,1.23670721675659,370.0,8.0,300.0,12.6149997711182,8.58199977874756,9.8430004119873,22.4990005493164,15.4849996566772,17.8409996032715,2234895.0,51.962,52.6070003509522,41.6880011558532,44.9970006942749,45.8950004577637,54.5120010375977,51.9000015258789,-834838283.113469
Nicaragua,81.7967987060547,86.8736,53.2675529539365,8.48200035095215,8.79800033569336,8.67599964141846,8.0,2.67300009727478,7.68599987030029,5.76100015640259,29.6870002746582,8.5019998550415,42.9309997558594,17.6749992370605,13.3850002288818,20.3570003509521,52.6370010375977,78.1129989624023,36.7109985351563,543.0195321,325.3381884,2.2,2.87847272358311,4.65875919160213,1944.00097877287,5130.58029479392,24.5718339595365,50.0499992370605,83.9929962158203,66.4909973144531,2882560.0,78.391,72.343,125.944759028073,38.8699989318848,25.8139991760254,30.8269996643066,29.5070771560253,1814664.0,65.2453817345504,4012544.0,5.24754110942437,322720.0,51.104603623068,1.11010305082489,6149928.0,53.9,17.9,2577435.0,41.91,50.023998260498,42.2980003356934,45.2639999389648,43.0,5.96163077031146,490.0,14.0,201.0,5.47200012207031,3.7960000038147,4.44700002670288,13.5109996795654,6.49100017547607,8.5930004119873,3572493.0,58.09,47.3519992828369,34.6119995117188,39.5029993057251,49.976001739502,57.7019996643066,54.7360000610352,-2105000000.0
Peru,94.8517456054688,48.4014,52.9910051965396,23.0230007171631,7.23000001907349,14.3870000839233,8.0,2.41899991035461,5.80499982833862,4.27099990844727,28.375,27.3509998321533,29.2229995727539,16.2199993133545,9.0620002746582,22.1480007171631,55.4049987792969,63.5870018005371,48.6279983520508,532.282671,205.7704704,2.4,6.6745538680422,3.95130919243149,6094.73824934176,12082.1680106024,45.4617406869459,68.5130004882813,84.1849975585938,76.2750015258789,17532996.0,77.659,72.366,116.237641287224,34.9650001525879,36.8190002441406,35.9790000915527,27.6557170192749,8787283.0,65.3633198053279,20768436.0,6.98096317539722,2218120.0,24.82331171875,1.25786232511699,31773839.0,100.0,37.4,7136722.0,22.461,60.4059982299805,49.8540000915527,54.6360015869141,9.0,9.6760860404687,426.0,26.5,260.0,3.56800007820129,3.49799990653992,3.52999997138977,8.75300025939941,8.65299987792969,8.69799995422363,24637117.0,77.539,57.988000869751,44.0490002632141,50.366000175476,39.5940017700195,50.1459999084473,45.3639984130859,-760065695.65512
Uruguay,100.0,55.3776,55.7091445054299,1.35300004482269,0.448000013828278,0.851000010967255,8.0,2.65400004386902,5.34100008010864,4.14300012588501,8.22399997711182,3.92600011825562,11.6780004501343,20.0540008544922,9.24100017547607,28.7430000305176,71.7229995727539,86.8330001831055,59.5789985656738,306.0377827,228.9422014,1.995,26.7645294462321,1.68979816237868,14042.6389948363,20093.6322583515,66.4,55.9280014038086,74.3040008544922,64.6630020141602,1754212.0,80.882,73.854,148.569311435578,20.5279998779297,24.8939990997314,22.94700050354,21.2297539551325,731154.0,64.2223039100397,2211820.0,14.5479421348279,501032.0,19.6777853959547,0.362269174964804,3444006.0,100.0,100.0,167241.0,4.85599999999999,24.5340003967285,30.6830005645752,27.9419994354248,20.0,32.3334512193068,725.0,6.5,271.0,9.44699954986572,6.50500011444092,7.84000015258789,28.576000213623,20.3759994506836,23.8729991912842,3276765.0,95.144,21.8809999227524,25.3419991135597,23.7980005145073,75.4660034179688,69.3170013427734,72.0579986572266,3064989235.45963
Jordan,100.0,23.285,65.4708800326749,0.256999999284744,0.35699999332428,0.342000007629395,0.0,1.57799994945526,6.97800016403198,6.14699983596802,3.63800001144409,1.22200000286102,4.0770001411438,26.5820007324219,17.4039993286133,28.25,69.7799987792969,81.3759994506836,67.6729965209961,395.3916671,185.8668767,3.378,4.8288870684898,2.00373364209914,3258.49324014107,8389.60457395155,62.3021925670712,13.8959999084473,63.8419990539551,39.1629981994629,2378153.0,76.095,72.66,103.83514798639,2.12400007247925,10.5030002593994,9.21500015258789,35.7807090292288,3383353.0,60.4335941044451,5714481.0,3.78569686632609,357968.0,106.508245100248,3.18585464489799,9455802.0,0.0,2.5,897734.0,9.494,3.95900011062622,17.8379993438721,15.7040004730225,25.0,4.27369354815171,689.0,12.5,145.0,25.6979999542236,13.0590000152588,15.2749996185303,60.5620002746582,33.4420013427734,38.5,8558068.0,90.506,2.38100007176399,10.8600002527237,9.55700016021729,96.0410003662109,82.1620025634766,84.2959976196289,-8292112676.05634
Rwanda,29.37,26.7824,76.5434337293355,11.664999961853,5.57000017166138,8.70699977874756,8.0,0.337000012397766,0.670000016689301,0.499000012874603,66.9339981079102,77.0709991455078,56.185001373291,8.12399959564209,2.66799998283386,13.9090003967285,24.9419994354248,20.2600002288818,29.9060001373291,1404.493852,529.9951501,3.885,0.182261257974402,5.98131491296596,738.830185687619,1790.25475455162,20.0,86.0530014038086,86.3870010375977,86.2149963378906,6116453.0,69.248,64.966,74.8607259168611,75.8720016479492,66.4860000610352,71.3160018920898,40.4706168437227,4823089.0,56.6432848209542,6750468.0,2.88609833532312,343951.0,483.07693554925,2.44590486681057,11917508.0,16.6,7.4,9884858.0,82.944,87.8740005493164,72.7259979248047,80.5220031738281,29.0,0.112464787101465,230.0,4.0,124.0,1.32099997997284,1.13800001144409,1.23199999332428,2.53500008583069,1.43599998950958,1.99800002574921,2032650.0,17.056,87.5370016098022,72.0560002326966,80.0230016708374,12.1260004043579,27.2740001678467,19.4780006408691,-1539599265.47421
Ecuador,99.9368133544922,74.5986,55.2968223188994,19.5359992980957,6.54300022125244,11.8129997253418,8.0,2.04699993133545,4.04400014877319,3.23399996757507,26.9419994354248,23.8299999237061,29.0650005340576,18.625,10.5989999771118,24.1009998321533,54.4329986572266,65.5719985961914,46.8339996337891,340.9564898,216.5830573,2.486,8.9191939880872,-1.57637918304918,5191.09956048467,10424.2641539122,54.0629247288864,55.8079986572266,81.4570007324219,68.5139999389648,8002328.0,79.109,73.636,84.7251900327786,35.564998626709,31.628999710083,33.226001739502,28.7165363000019,4705224.0,64.3928178998098,10550807.0,6.89064580018832,1129037.0,65.9730552423901,1.47991740816496,16385068.0,58.3,0.0,5974979.0,36.466,57.1479988098145,42.2150001525879,48.2729988098145,8.0,14.9625439454996,613.0,48.5,664.0,5.85200023651123,3.72699999809265,4.59999990463257,14.1490001678467,8.03800010681152,10.3809995651245,10410089.0,63.534,55.1009979248047,38.1719999313354,45.0390014648438,42.8520011901855,57.7849998474121,51.7270011901855,442109248.232445
Colombia,99.0044555664063,49.497,45.3930293588412,5.73299980163574,2.05900001525879,3.59400010108948,7.0,2.54999995231628,4.92999982833862,3.93600010871887,16.0869998931885,6.75099992752075,22.7900009155273,19.2789993286133,13.1940002441406,23.6469993591309,64.6340026855469,80.0550003051758,53.5620002746582,240.6930022,226.3544641,1.853,12.1532425090208,2.04305973323898,7531.98257835885,13135.0098987578,58.1364935728703,58.6230010986328,82.5589981079102,70.265998840332,26020330.0,77.996,70.851,120.618294060691,41.109001159668,45.1749992370605,43.4770011901855,23.8878114608965,11622237.0,68.7790882692129,33463378.0,7.33310026989059,3567804.0,43.8516620099144,0.876786631887371,48653419.0,92.1,0.0,9678138.0,19.892,49.3919982910156,52.1650009155273,51.0069999694824,12.0,14.6258662726252,1288.0,11.0,239.0,10.6540002822876,6.6230001449585,8.35000038146973,22.0380001068115,13.8210000991821,17.1919994354248,38975281.0,80.108,46.8420009613037,47.2339992523193,47.071001291275,50.6080017089844,47.8349990844727,48.9930000305176,-13451129309.4103
St. Lucia,97.7609176635742,41.2616,40.5888438726594,1.24000000953674,0.439999997615814,0.799000024795532,0.0,3.26300001144409,8.0319995880127,5.89300012588501,14.9829998016357,9.83199977874756,19.1730003356934,17.2479991912842,8.19600009918213,24.6119995117188,67.7689971923828,81.9710006713867,56.2159996032715,278.272093,179.5150696,1.459,16.7322978400697,1.65361250756955,8369.2649573534,12671.2580549212,46.7290780591803,60.9010009765625,75.8949966430664,68.1880035400391,97935.0,78.239,72.84,99.2320871836643,24.1959991455078,31.0270004272461,27.9629993438721,19.3185967474651,34390.0,71.1293992079319,126621.0,9.55200404460298,17004.0,291.827868852459,0.455491876162901,178015.0,0.0,0.0,144979.0,81.442,28.6979999542236,39.4990005493164,34.6539993286133,35.0,19.9674184759711,645.0,11.0,110.0,23.0650005340576,19.7280006408691,21.2600002288818,50.4959983825684,42.1310005187988,45.4959983825684,33036.0,18.558,25.4359991550445,31.4670004248619,28.7619993686676,71.302001953125,60.5009994506836,65.3460006713867,-6117846.5401692
Canada,100.0,9.7884,48.2439168641162,0.168999999761581,0.116999998688698,0.141000002622604,8.0,2.62400007247925,6.40999984741211,4.6100001335144,1.94799995422363,1.13399994373322,2.68600010871887,19.5130004882813,8.68299961090088,29.3269996643066,78.5390014648438,90.1829986572266,67.9869995117188,141.1089588,113.9342388,1.6,36.8903021899639,1.41410274557691,50407.3413301242,43238.2596047198,91.16,60.806999206543,70.1060028076172,65.390998840332,19926490.0,84.253,80.441,84.7400133293572,8.97799968719482,12.0749998092651,10.6029996871948,15.9708664319158,5791771.0,67.4563931451634,24462794.0,16.5727404229208,6010039.0,3.98796548307529,1.19865035219857,36264604.0,100.0,0.0,6781481.0,18.7,11.7700004577637,18.6019992828369,15.3549995422363,8.0,41.7624533953349,910.0,1.5,131.0,6.23899984359741,7.67899990081787,7.0,11.3009996414185,14.7969999313354,13.085000038147,29483123.0,81.3,9.1469996869564,12.1919998079538,10.7439996898174,88.2300033569336,81.3980026245117,84.6449966430664,-36241676908.6053
Philippines,90.9816131591797,59.855,57.8588078532113,12.3529996871948,5.8769998550415,8.44900035858154,5.0,2.10599994659424,4.11899995803833,3.31900000572205,26.9860000610352,17.4099998474121,33.2949981689453,17.4640007019043,9.99100017547607,22.3880004882813,55.5499992370605,72.5989990234375,44.3170013427734,150.7583043,177.9415696,2.925,2.8895137294614,6.87571482288942,2752.1091206242,7233.20610317139,55.5,49.3950004577637,75.1650009155273,62.2439994812012,43753750.0,72.658,65.812,116.237550283235,27.7169990539551,26.5109996795654,26.9899997711182,31.9649893899763,33026298.0,63.3477481300805,65451034.0,4.68726247994318,4842890.0,346.514478317738,1.56449713137855,103320222.0,10.2,0.0,55302149.0,53.525,42.1759986877441,36.5069999694824,38.7589988708496,28.0,3.66042767503926,962.0,28.0,185.6,2.87299990653992,2.60199999809265,2.71000003814697,9.15200042724609,6.7649998664856,7.6710000038147,48018073.0,46.475,40.0699987411499,32.3879995346069,35.4390001296997,57.8240013122559,63.4930000305176,61.2410011291504,-28505668860.9328
Benin,41.4026145935059,88.1498,85.5341905465139,19.2639999389648,11.4180002212524,15.2659997940063,0.0,0.654999971389771,1.84899997711182,1.26300001144409,41.3190002441406,33.6800003051758,48.6710014343262,18.1469993591309,16.3110008239746,19.9139995574951,40.5340003967285,50.0089988708496,31.4150009155273,345.4370578,174.7485012,4.977,0.204970467145032,3.96485991037314,837.199037667056,2009.61832073663,11.994047908223,68.4970016479492,73.1559982299805,70.7890014648438,4397267.0,62.398,59.382,81.7903445987224,75.0400009155273,70.2279968261719,72.5879974365234,42.8658596370335,4660504.0,53.8984214744666,5859997.0,3.23571888849993,351797.0,96.4198119900674,2.76353418122718,10872298.0,0.0,0.6,5846143.0,53.771,94.9599990844727,83.4940032958984,89.1169967651367,57.0,1.14863481482939,750.0,8.5,270.0,2.75399994850159,2.34100008010864,2.54399991035461,5.67600011825562,4.83699989318848,5.28399991989136,5026155.0,46.229,94.3040008544921,81.6459970474243,87.8539972305297,5.03999996185303,16.5060005187988,10.8830003738403,-526019054.88671
Australia,100.0,13.2818,51.8630483195639,0.268999993801117,0.194000005722046,0.228000000119209,7.0,4.24399995803833,7.90999984741211,6.21999979019165,2.63100004196167,1.68799996376038,3.43799996376038,19.4209995269775,7.91499996185303,29.2590007781982,77.947998046875,90.3960037231445,67.3040008544922,299.2810441,165.1456124,1.809,30.5647287506744,2.82731051096303,55731.4955736202,44493.4808943831,88.2386580521762,59.2400016784668,70.6669998168945,64.8929977416992,12741985.0,84.6,80.5,110.052090189742,8.14599990844727,12.8149995803833,10.6630001068115,18.8983035953804,4575432.0,65.8488024959786,15942528.0,15.2528939086411,3692849.0,3.15150527836716,1.49820974240174,24210809.0,100.0,0.0,3437935.0,14.2,12.6579999923706,20.9190006256104,17.1110000610352,11.0,33.9055439626412,402.0,2.5,105.0,5.78499984741211,5.66400003433228,5.71999979019165,11.4060001373291,13.8520002365112,12.6700000762939,20772874.0,85.8,8.41499990224839,13.0089995861053,10.8910001069307,87.3420028686523,79.0810012817383,82.8889999389648,-12915729462.2999
"Congo, Dem. Rep.",17.1473789215088,125.2448,97.4964905285973,21.1590003967285,8.9370002746582,14.9890003204346,0.0,2.29200005531311,5.3439998626709,3.83299994468689,81.4120025634766,86.3960037231445,76.5220031738281,11.71399974823,9.86499977111816,13.5270004272461,6.87400007247925,3.73900008201599,9.94999980926514,685.0805107,399.4041782,6.112,0.00127006459154793,2.39937909800997,407.563714233201,805.064264107408,6.20997406030119,71.370002746582,73.4980010986328,72.4209976196289,30594477.0,61.112,58.141,36.6912985957036,33.9410018920898,43.056999206543,38.5429992675781,46.3457237998407,36490840.0,50.6338111286692,39867115.0,3.02046507149009,2378198.0,34.7306645199709,3.27853356948562,78736153.0,0.0,0.7,44637887.0,56.693,57.3919982910156,57.3380012512207,57.3650016784668,52.0,0.0,610.0,11.5,346.0,4.32600021362305,3.06100010871887,3.69199991226196,7.86100006103516,6.60200023651123,7.28999996185303,34098266.0,43.307,55.1000022888183,51.9939994812012,53.5319995880127,42.6080017089844,42.6619987487793,42.6349983215332,-2224819933.85017
"Korea, Rep.",100.0,1.6676,37.1496082598761,8.45800018310547,0.938000023365021,4.09200000762939,8.0,2.94799995422363,7.11800003051758,5.36899995803833,4.90399980545044,4.82800006866455,4.95800018310547,24.8910007476807,13.2840003967285,33.2840003967285,70.2050018310547,81.8880004882813,61.757999420166,287.5902663,384.2969017,1.172,40.470380731234,2.9293047947001,25484.0375903163,35020.4115062331,92.8430256796075,52.234001159668,73.1520004272461,62.6419982910156,27719344.0,85.2,79.0,120.679704974329,13.6590003967285,24.6110000610352,20.0170001983643,13.6504942843368,6995292.0,72.9130769798243,37364822.0,13.4364287358389,6885593.0,525.704831760361,0.451318043969976,51245707.0,100.0,0.0,9448683.0,18.438,25.0650005340576,32.6660003662109,29.4780006408691,12.0,55.1969694234234,290.0,4.0,188.0,3.60599994659424,3.78500008583069,3.71000003814697,10.4010000228882,10.6719999313354,10.5299997329712,41797024.0,81.562,22.117000579834,25.5490000844002,24.1090002059937,74.9349975585938,67.3339996337891,70.5220031738281,99123300000.0
Denmark,100.0,4.1856,56.3115025198636,0.874000012874603,0.705999970436096,0.785000026226044,6.0,1.79100000858307,4.89300012588501,3.4300000667572,2.53200006484985,1.03900003433228,3.86299991607666,18.6429996490479,9.30300045013428,26.9790000915527,78.8249969482422,89.6579971313477,69.1579971313477,186.4266999,124.5901639,1.71,42.5701040114708,1.96407712946747,60670.2372143145,45991.2247756847,96.9677852516645,59.3120002746582,67.3919982910156,63.3059997558594,3024435.0,82.6,78.9,122.289810517396,3.30399990081787,6.26399993896484,4.86800003051758,16.5943377562865,950525.0,63.9748103510759,3664484.0,19.4308518926376,1113001.0,135.535705835029,0.780392644135167,5728010.0,7.4,0.0,707867.0,12.358,5.96799993515015,11.8620004653931,9.08399963378906,10.0,27.2607919998179,485.0,3.5,130.0,6.63800001144409,5.76800012588501,6.17999982833862,10.8690004348755,12.9779996871948,11.9340000152588,5020143.0,87.642,4.17799991369247,6.96999990940094,5.65300005674362,94.0319976806641,88.1380004882813,90.9160003662109,18830573676.9587
South Africa,84.2,44.424,52.4085780041956,0.737999975681305,0.312999993562698,0.497999995946884,7.0,2.65199995040894,7.76000022888184,5.53999996185303,5.58400011062622,3.89599990844727,6.88100004196167,23.3290004730225,11.9329996109009,32.0870018005371,71.0879974365234,84.1709976196289,61.0330009460449,250.445219,156.2443961,2.458,2.05437879637292,0.565362939110358,7519.50559570727,12286.6971248333,54.0,47.7869987487793,62.0359992980957,54.7039985656738,21701910.0,66.376,59.231,147.125205923013,8.97999954223633,9.21500015258789,9.11299991607666,29.1775613498792,16343949.0,65.6131047933845,36753491.0,5.20933385673633,2918033.0,46.1758591695587,1.30137401321457,56015473.0,63.7,0.0,19414403.0,34.659,12.3699998855591,17.2880001068115,15.1510000228882,7.0,8.07428690283487,600.0,45.0,203.0,28.9950008392334,24.5540008544922,26.5499992370605,59.3330001831055,48.6119995117188,53.3600006103516,36601070.0,65.341,9.71799951791763,9.52800014615059,9.61099991202354,87.629997253418,82.7119979858398,84.8489990234375,1533892059.15329
Cabo Verde,92.6115875244141,74.7374,54.0767985287945,15.8190002441406,4.43699979782104,9.08600044250488,6.0,1.21800005435944,3.17199993133545,2.37400007247925,67.8889999389648,76.056999206543,62.2490005493164,6.87599992752075,3.5,9.20699977874756,25.2350006103516,20.4440002441406,28.5429992675781,542.8363636,332.0295933,2.334,2.88030988212618,3.81747042782273,3447.56007669879,6065.27874039611,50.3228178676892,49.1150016784668,71.2870025634766,60.0960006713867,224850.0,74.687,70.676,111.564237526874,23.8190002441406,31.8239994049072,28.5550003051758,30.6562754837275,165409.0,64.9026984950701,350189.0,4.44102602120246,23962.0,133.885856079404,1.23958087754992,539560.0,0.0,20.0,190011.0,35.216,40.8559989929199,39.4329986572266,40.0139999389648,30.0,11.9957002001631,425.0,11.0,180.0,11.2159996032715,9.69900035858154,10.3249998092651,20.6049995422363,16.3250007629395,17.9500007629395,349549.0,64.784,39.6380004882812,36.2609992027282,37.6410007476807,59.1440010070801,60.5670013427734,59.9860000610352,-285060858.95884
"Egypt, Arab Rep.",100.0,50.9624,62.7638651414155,23.507999420166,4.38600015640259,8.14799976348877,8.0,2.25399994850159,12.6140003204346,10.576000213623,25.5739994049072,38.4370002746582,22.4230003356934,25.5030002593994,6.125,30.2490005493164,48.923999786377,55.439998626709,47.3279991149902,482.7151838,216.4486733,3.265,4.67052524216527,4.34664345555436,2725.67573301412,10324.1011436186,41.2480670885772,22.0429992675781,73.5690002441406,47.8470001220703,30468857.0,73.763,69.301,102.19750129067,8.38700008392334,12.9720001220703,12.0699996948242,33.4510996133388,32008916.0,61.4386982719513,58789880.0,5.11020211470989,4889885.0,96.1260545481943,2.01678945593273,95688681.0,21.6,7.1,54798994.0,57.268,34.148998260498,29.9710006713867,30.7929992675781,29.0,6.39391194032657,1010.0,14.5,392.0,25.0709991455078,8.62899971008301,12.4099998474121,43.3580017089844,30.6149997711182,34.6160011291504,40889687.0,42.732,31.8949995040893,17.3580002784729,20.217999458313,65.8509979248047,70.0289993286133,69.2070007324219,-34677100000.0
Germany,100.0,6.8406,52.3439752792884,0.563000023365021,0.241999998688698,0.391000002622604,8.0,2.43499994277954,6.18900012969971,4.43900012969971,1.30799996852875,0.89300000667572,1.6710000038147,27.3819999694824,13.8079996109009,39.2319984436035,71.3099975585938,85.2990036010742,59.0970001220703,243.0484804,155.9943583,1.5,39.0650407536271,1.94362542781317,45923.0075696152,44431.8228379944,89.6471005903368,54.9599990844727,66.2740020751953,60.4930000305176,43294640.0,83.1,78.3,126.314367711806,4.67899990081787,6.43300008773804,5.61600017547607,13.0894633869742,10778999.0,65.640928159976,54054431.0,21.2696084530498,17515239.0,236.023700200631,0.807218538573871,82348669.0,100.0,1.9,18755733.0,22.776,7.67700004577637,12.8640003204346,10.4460000991821,9.0,55.3014483168534,499.0,10.5,218.0,3.74000000953674,4.44999980926514,4.11999988555908,6.09499979019165,7.84600019454956,7.03200006484985,63592936.0,77.224,5.24199992418289,6.67500008642674,6.00700017809867,92.322998046875,87.1360015869141,89.5540008544922,257052182218.316
South Sudan,8.94762802124023,65.2468,82.9560644445588,47.7799987792969,17.548999786377,32.2350006103516,0.0,5.36299991607666,11.3470001220703,8.4399995803833,64.4059982299805,62.0349998474121,66.6460037231445,19.0520000457764,25.1450004577637,13.2969999313354,16.5419998168945,12.7950000762939,20.0809993743896,4.924831081081081,4.924831081081081,4.855,0.00122641902813651,-13.833722741433,4.924831081081081,1569.88834552626,6.6797280510287,70.7170028686523,73.9459991455078,72.3209991455078,5140930.0,57.839,55.796,22.0755425064571,9.05300045013428,25.6009998321533,17.5620002746582,41.8801003701333,5122242.0,54.6579312927356,6685064.0,3.46196833713114,423424.0,4.924831081081081,2.89155414538035,12230730.0,0.0,0.0,9895639.0,80.908,62.1959991455078,54.4959983825684,58.2369995117188,37.0,0.0,228.0,14.0,210.0,12.6540002822876,10.4659996032715,11.5419998168945,16.0359992980957,18.9340000152588,17.4389991760254,2335091.0,19.092,56.8329992294312,43.1499996185303,49.7970008850098,37.8040008544922,45.5040016174316,41.7630004882813,-424540000.0
"Bahamas, The",100.0,27.9514,41.1263937436197,0.19200000166893,0.196999996900558,0.194000005722046,0.0,2.74799990653992,5.61800003051758,4.27199983596802,3.92300009727478,1.85599994659424,5.74900007247925,11.7790002822876,3.7039999961853,18.9109992980957,84.2969970703125,94.4410018920898,75.338996887207,77.14881056,56.43372692,1.767,21.4090360706691,-1.68954985564559,26439.0536351685,27613.5179396955,80.0,69.7959976196289,81.9899978637695,75.6949996948242,235445.0,78.609,72.58,92.0681334860134,17.3080005645752,11.6809997558594,14.3199996948242,20.4962784230329,80188.0,70.8584676100114,277221.0,8.64525396695567,33823.0,39.0841158841159,1.12947336670266,391232.0,0.0,0.0,67167.0,17.168,20.2490005493164,17.496000289917,18.7870006561279,31.0,30.950433502372,532.0,21.5,233.0,13.9919996261597,11.5260000228882,12.6999998092651,32.648998260498,21.492000579834,25.6389999389648,324065.0,82.832,17.5000005662441,11.87799975276,14.5139997005462,79.7509994506836,82.5039978027344,81.2129974365234,-585952462.183125
Vietnam,100.0,29.0386,42.8589025256001,22.0580005645752,10.4180002212524,16.0219993591309,7.0,1.85699999332428,3.7739999294281,2.8510000705719,41.8650016784668,43.4860000610352,40.3600006103516,24.761999130249,20.7730007171631,28.4659996032715,33.3730010986328,35.7410011291504,31.173999786377,1220.635564,646.1549729,1.954,9.61126910497758,6.21081166789989,1735.29095437463,5837.62870356959,46.5,73.2020034790039,83.4800033569336,78.2020034790039,56888431.0,80.875,71.532,127.526084849389,40.298999786377,39.4889984130859,39.8790016174316,23.0768691480868,21823581.0,69.9991377730766,66197535.0,6.9239930788366,6547956.0,304.992653271842,1.06039221740654,94569072.0,14.8,41.8,61933285.0,65.49,64.2129974365234,53.6809997558594,58.7509994506836,31.0,5.91950082792395,400.0,24.0,540.0,1.95700001716614,2.23300004005432,2.09999990463257,7.02899980545044,6.91699981689453,6.96799993515015,32635787.0,34.51,62.3570003509522,49.9069986343383,55.9010009765625,35.7869987487793,46.3190002441406,41.2490005493164,6784000000.0
